sid_name,served_arpt,fixes
MMALT7.GUSTI,54T 6R3 ARM AXH BYY CXO DWH EFD GLS HPY IWS LBX LVJ SGR T00 T41 T78 TME,MMALT MOOKI JAAYE SPINY GUSTI
MMALT7.LCH,54T 6R3 ARM AXH BYY CXO DWH EFD GLS HPY IWS LBX LVJ SGR T00 T41 T78 TME,MMALT MOOKI HOURN BLING LCH
MMALT7.LLA,54T 6R3 ARM AXH BYY CXO DWH EFD GLS HPY IWS LBX LVJ SGR T00 T41 T78 TME,MMALT MOOKI YOKEM SBI LLA
MMORK1.ENI,STS,MMORK FLUBR ENI
MMOTO2.DINTY,SAN,ECHHO GOFUR MMOTO SXC DINTY
MMOTO2.MALIT,SAN,ECHHO GOFUR MMOTO SXC MALIT
MMUGS4.GUSTI,IAH,BOTLL MMUGS HHOPS JAAYE SPINY GUSTI
MMUGS4.LCH,IAH,BOTLL MMUGS MMALT HOURN BLING LCH
MMUGS4.LLA,IAH,BOTLL MMUGS GRAYN YOKEM SBI LLA
MNZNO3.CME,ABQ,DLSOL YUGLU CIANE MNZNO DADDY LARLE TACOZ CME
MNZNO3.LAMSE,ABQ,DLSOL YUGLU CIANE MNZNO PEPTE WUTUP LAMSE
MNZNO3.MOLVE,ABQ,DLSOL YUGLU CIANE MNZNO FATTT MOLVE
MNZNO3.ONM,ABQ,DLSOL YUGLU CIANE MNZNO HRDRK DUMMM ONM
MNZNO3.SJN,ABQ,DLSOL YUGLU CIANE MNZNO PEPTE WUTUP LAMSE SJN
MNZNO3.TXO,ABQ,DLSOL YUGLU CIANE MNZNO FATTT MOLVE TXO
MOBIE4.GBN,PHX,MOBIE GBN
MOCAA4.BKE,TCM,ALDER MOCAA SUMMA WANTA BKE
MOCAA4.JINMO,TCM,ALDER MOCAA JINMO
MOCAA4.IMB,TCM,ALDER MOCAA SUMMA PAAGE IMB
MOLEN9.ENI,SFO,MOLEN ENI
MKK5.APACK,HNL,MKK MAGGI SERYU TOADS APACK
MKK5.CODDY,HNL,MKK BLUSH CODDY
MKK5.KOLEA,HNL,MKK SEPGE KOLEA
MKK5.PULPS,HNL,MKK CUGGY PULPS
MKK5.REXIE,HNL,MKK MAGGI SERYU REXIE
MONKZ5.CYBIL,PWK UGN,ZYDEK MONKZ CATER CMSKY CARYN CYBIL
MONKZ5.DONVE,PWK UGN,ZYDEK MONKZ DWANE DENNT DARCY DREGS DONVE
MONKZ5.ELANR,PWK UGN,ZYDEK MONKZ EZRAH EARND ELANR
MONKZ5.EMEGE,PWK UGN,ZYDEK MONKZ EZRAH EARND ELANR EMMLY ETAME EMEGE
MONKZ5.EMMLY,PWK UGN,ZYDEK MONKZ EZRAH EARND ELANR EMMLY
MONKZ5.ERECO,PWK UGN,ZYDEK MONKZ EZRAH EARND ELANR EMMLY ERECO
MONKZ5.SCOTO,PWK UGN,ZYDEK MONKZ DWANE DENNT DARCY DREGS DUMGE SCOTO
MOOOS2.IKAYE,LAX,DTAIL MOOOS IKAYE
MOWGL2.HALLE,TRK,MOWGL TUBNG HALLE
MOWGL2.LLC,TRK,MOWGL TUBNG HALLE LLC
MOWGL2.SWR,TRK,MOWGL HELLA FRSHH DWNHL SWR
MOWGL2.SIGNA,TRK,MOWGL HELLA SIGNA
MOWGL2.WNDEL,TRK,MOWGL TUBNG WNDEL
MRBIL1.GCN,PHX,MRBIL YOTES GCN
MRBIL1.JARPA,PHX,MRBIL YOTES JARPA
MRBIL1.YOOPR,PHX,MRBIL YOTES YOOPR
MRIAS3.BRADZ,CTB,MRIAS BRADZ
MRIAS3.PENRY,CTB,MRIAS PENRY
MRSHH2.CHUWY,APA BJC CFO FNL GXY LMO,KRTMN MRSHH YOKES LNGWD CHUWY
MRSHH2.DDRTH,APA BJC CFO FNL GXY LMO,KRTMN MRSHH TIMEH YAMMI DDRTH
MRSHH2.JOBBA,APA BJC CFO FNL GXY LMO,KRTMN MRSHH BRYCC HHOTH JOBBA
MRSHH2.SAABR,APA BJC CFO FNL GXY LMO,KRTMN MRSHH BRYCC HHOTH SAABR
MRSHH2.XXWNG,APA BJC CFO FNL GXY LMO,KRTMN MRSHH RIKKK XXWNG
MRSSH3.BDDAY,DFW,THHOR JJANE MRSSH BDDAY
MRSSH3.ZALEA,DFW,THHOR JJANE MRSSH ZALEA
MUDDE3.MOOSE,OKC OUN PWA,GLOPS MUDDE MOOSE
MUDDE3.OLFRD,OKC OUN PWA,GLOPS MUDDE OLFRD
MUELR4.KWANG,LAX,MUELR FIXIT IKAYE WGGNR KWANG
MUELR4.RZS,LAX,MUELR FIXIT IKAYE WGGNR SCHOR RZS
MUSEL8.DAG,SNA,MUSEL SLI POM GARDY DAG
MUSEL8.OCN,SNA,MUSEL OCN
MUSEL8.SLI,SNA,MUSEL SLI
MUSEL8.TRM,SNA,MUSEL TEYKI HAPPE BALDI CORLA TRM
MYZNR3.CHEFS,BCT,CAWFE JAVAA CONAS MYZNR FERAC CHEFS
MYZNR3.MATLK,BCT,CAWFE JAVAA CONAS MYZNR FERAC CHEFS MATLK
MYZNR3.WELLY,BCT,CAWFE JAVAA CONAS MYZNR SLAAM WELLY
MZULA5.FCA,MSO,IPPUG MSO JESSY FCA
MZULA5.MSO,MSO,IPPUG MSO
MZULA5.MLP,MSO,IPPUG MSO ORONE MLP
MZULA5.LKT,MSO,IPPUG VICTO OCFOW LKT
MZULO3.ETECK,MCO,GERCK MZULO HESTA LENDS ETECK
MZULO3.FAROV,MCO,GERCK MZULO FAROV
MZULO3.LENDS,MCO,GERCK MZULO HESTA LENDS
NANDR3.EAKER,50F ADS AFW CPT DTO F46 FTW FWS GKY GPM HQZ LNC LUD NFW RBD TKI WEA,CUZNO NANDR GRABE EAKER
NANDR3.MLC,50F ADS AFW CPT DTO F46 FTW FWS GKY GPM HQZ LNC LUD NFW RBD TKI WEA,CUZNO NANDR AKUNA TIKYS MLC
NANDR3.OKM,50F ADS AFW CPT DTO F46 FTW FWS GKY GPM HQZ LNC LUD NFW RBD TKI WEA,CUZNO NANDR GRABE EAKER OKM
NANDR3.ROLLS,50F ADS AFW CPT DTO F46 FTW FWS GKY GPM HQZ LNC LUD NFW RBD TKI WEA,CUZNO NANDR LOWGN ADM MRMAC ROLLS
NANDR3.TUL,50F ADS AFW CPT DTO F46 FTW FWS GKY GPM HQZ LNC LUD NFW RBD TKI WEA,CUZNO NANDR BLECO ZEMMA TUL
NANDR3.IRW,50F ADS AFW CPT DTO F46 FTW FWS GKY GPM HQZ LNC LUD NFW RBD TKI WEA,CUZNO NANDR BLECO ZEMMA IRW
NANDR3.ZEMMA,50F ADS AFW CPT DTO F46 FTW FWS GKY GPM HQZ LNC LUD NFW RBD TKI WEA,CUZNO NANDR BLECO ZEMMA
NASSA2.CHOOK,ATL,NASSA ENGNR CHOOK
NASSA2.VUZ,ATL,NASSA ENGNR VUZ
NASSA2.YAALL,ATL,NASSA ENGNR YAALL
NATCA5.SPI,STL,NATCA SPI
NELYN6.HOARY,DFW,NELYN ACT PRIZE HOARY
NELYN6.SAT,DFW,NELYN ACT PRIZE HOARY SAT
NELYN6.ACT,DFW,NELYN ACT
NEVUE3.FST,ELP,NEVUE BIVLE FST
NUAL1.DAG,VNY,IPIHO TWINE LANGE SLAPP BOGET PMD ETHER DAG
NUAL1.PMD,VNY,IPIHO TWINE LANGE SLAPP BOGET PMD
NIITE4.DEDHD,SFO,NIITE REBAS DEDHD
NIITE4.GOBBS,SFO,NIITE GOBBS
NIITE4.GRTFL,SFO,NIITE REBAS GRTFL
NIITE4.MOGEE,SFO,NIITE REBAS MOGEE
NIITE4.ORRCA,SFO,NIITE REBAS ORRCA
NIITE4.SYRAH,SFO,NIITE REBAS TAMMM SYRAH
NIITE4.TIPRE,SFO,NIITE REBAS TIPRE
NIITZ4.HOCEE,LAS,NIITZ HOCEE
NIITZ4.IWANS,LAS,NIITZ IWANS
NIITZ4.SSKEE,LAS,NIITZ IWANS SSKEE
NIITZ4.TUKRR,LAS,NIITZ TUKRR
NIKEI5.INAYO,MEM,LRNCE NIKEI INAYO
NIKKL1.MZB,ONT,PDZ WERLE ARNEE NIKKL JUMPA SEPEE MZB
NIKKL1.TRM,ONT,PDZ WERLE ARNEE NIKKL HEMET TRM
NNOCE2.FUNDI,MIA,JAMBA KBOLA NNOCE WONLV MCLAW FUNDI
NNOCE2.URSUS,MIA,JAMBA KBOLA NNOCE GWAVA GLAMS LRODD URSUS
NOKXI2.JNC,GJT,NOKXI AYEDY JNC
NOKXI2.HAQHY,GJT,NOKXI MIRXE BATTZ HAQHY
OTH7.DEROY,OTH,OTH DEROY
OTH7.GAMMA,OTH,OTH GAMMA
OTH7.LEDGE,OTH,OTH LEDGE
OTH7.RARES,OTH,OTH RARES
OTH7.SCOTY,OTH,OTH SCOTY
NUBLE4.BAF,PWM,NUBLE RBELA COTEE BAF
NUBLE4.CCC,PWM,NUBLE RBELA JJIMY ORW CCC
NUBLE4.JJIMY,PWM,NUBLE RBELA JJIMY
NUBLE4.NELIE,PWM,NUBLE RBELA JJIMY NELIE
NUEVO8.SNS,OAK,SAPLY EUGEN SNS
NUEVO8.SHOEY,OAK,SAPLY EUGEN SHOEY
NUTIY1.EYOBI,ORF,SCTYP NUTIY COUPN BEETN JIMAR EYOBI
NUTIY1.HCM,ORF,SCTYP NUTIY HCM
NUTIY1.HYTRA,ORF,SCTYP NUTIY HOUKY TAPPA HYTRA
NUTIY1.KELLE,ORF,SCTYP NUTIY MIDRE WAIKS KELLE
NUTIY1.PBCUP,ORF,SCTYP NUTIY COUPN BEETN JIMAR DEEEZ PBCUP
NUTIY1.RDU,ORF,SCTYP NUTIY COUPN BEETN JIMAR RDU
NUTIY1.SHLBK,ORF,SCTYP NUTIY HOUKY TAPPA COLIN SHLBK
NUTIY1.THHMP,ORF,SCTYP NUTIY HOUKY THHMP
OBENE3.ELYNA,ARR DPA LOT,OREOS OBENE EERAE ELYNA
OBENE3.IANNA,ARR DPA LOT,OREOS OBENE MONNY MNOSO IANNA
OBENE3.JORDY,ARR DPA LOT,OREOS OBENE MONNY JORDY
OBENE3.MNOSO,ARR DPA LOT,OREOS OBENE MONNY MNOSO
OBENE3.NITWT,ARR DPA LOT,OREOS OBENE NIGHT NITWT
OBENE3.OGALE,ARR DPA LOT,OREOS OBENE OGALE
OBENE3.ROEZZ,ARR DPA LOT,OREOS OBENE CARET ROEZZ
OBENE3.ROTTN,ARR DPA LOT,OREOS OBENE ROTTN
OBENE3.SMIDD,ARR DPA LOT,OREOS OBENE MONNY SMIDD
OENNS1.OAL,MMH,SEDOC OENNS JEBAD UNING OAL
OENNS1.FRA,MMH,SEDOC OENNS ZNAME CABAB FRA
OENNS1.RBRTS,MMH,SEDOC OENNS ZNAME WIBOK RBRTS
OENNS1.EHF,MMH,SEDOC OENNS ZNAME CABAB EHF
OFARO2.EPH,EAT,JEXIT OFARO KRIST EPH
OFARO2.QUINT,EAT,JEXIT OFARO QUINT
OFARO2.ZAXUL,EAT,JEXIT OFARO ZAXUL
OLAKE2.JAYMC,PBI,BAGGR OLAKE JAYMC
OLEMS6.LEYIK,MEM,CASLN OLEMS LEYIK
OLGUY3.GRUVN,OKC OUN PWA,BEEDI OLGUY GRUVN
OLGUY3.YOUSE,OKC OUN PWA,BEEDI OLGUY GRUVN YOUSE
ONIZU1.BARBY,KOA,ONIZU PUANA NOWRA BARBY
ONIZU1.JULLE,KOA,ONIZU FIRES CRISI JORDA JULLE
ONIZU1.MAKEN,KOA,ONIZU PUANA LAVAS MAKEN
ONIZU1.UPP,KOA,ONIZU PUANA UPP
ONOHI2.BARBY,OGG,ONOHI BARBY
OPIHI3.CARRP,HNL,OPIHI SEBYI SECEL SEDDU CARRP
OPIHI3.CHOKO,HNL,OPIHI SEBYI SECJI ZUKEY BINJO CHOKO
OPIHI3.DOVRR,HNL,OPIHI SELYY DOVRR
ORCKA5.BEALE,LAX,KLIPR KEGGS COOPP ORCKA ARCUS YELAH WYZEE BEALE
ORCKA5.HAILO,LAX,KLIPR KEGGS COOPP ORCKA GUNNR ARRMY HAILO
ORCKA5.LAS,LAX,KLIPR KEGGS COOPP ORCKA NNAVY BLAZN LAS
ORCKA5.MISEN,LAX,KLIPR KEGGS COOPP ORCKA NNAVY MISEN
ORCKA5.YELAH,LAX,KLIPR KEGGS COOPP ORCKA ARCUS YELAH
OROSZ2.COREZ,BUR,TILLR OROSZ BRRKK MDWAY COREZ
OROSZ2.CSTRO,BUR,TILLR OROSZ HEYJO CSTRO
ORSKY3.ONTIJ,ANE FCM MSP STP,ORSKY ONTIJ
OSHNN1.BEALE,LAX,PEVEE HOLTZ OSHNN CAHIL ZOOMM SEBBY PLAYY ARCUS YELAH WYZEE BEALE
OSHNN1.MISEN,LAX,PEVEE HOLTZ OSHNN CAHIL ZOOMM SEBBY PLAYY ARCUS YELAH MISEN
OSPRY1.CIGAR,MCO,OSPRY GDUNN KNOST CIGAR
OSPRY1.REMIS,MCO,OSPRY GDUNN KNOST REMIS
OXFRD5.CARML,RDU,PEAVY OXFRD HARVY CARML
OYODA2.BLAQQ,HND,OYODA JFFAR RADYR BLAQQ
OYODA2.BLH,HND,OYODA JFFAR RADYR DOYYL ZELMA BLH
OYODA2.BOJAC,HND,OYODA JFFAR RADYR DOYYL BOJAC
OYODA2.HEC,HND,OYODA JFFAR RADYR SLVRR TOPAC HEC
OYODA2.KENNO,HND,OYODA JFFAR JOHKR GRYMZ DEDPL BIKKR CAGEE KENNO
OYODA2.LVELL,HND,OYODA JFFAR RADYR DOYYL ZELMA JOTNU LVELL
OYODA2.SLVRR,HND,OYODA JFFAR RADYR SLVRR
OZARK8.HLV,ALN BLV CPS STL SUS,STL CABIT HLV
OZIEE4.OAL,APC,FIRTO OZIEE WAVED SAC OAL
OZIEE4.INSLO,APC,FIRTO OZIEE WAVED INSLO
OZIEE4.JSICA,APC,FIRTO OZIEE WAVED JSICA
OZIEE4.FMG,APC,FIRTO OZIEE WAVED FMG
OZIEE4.RBL,APC,FIRTO OZIEE RBL
PACK9.FAY,RDU,RDU EVIGY FAY
PACK9.ROZBO,RDU,RDU ROZBO
PACK9.SHPRD,RDU,RDU LIB SHPRD
PADGT2.RAFTN,ATL,PADGT RAFTN
PADGT2.SMTTH,ATL,PADGT COLVN SMTTH
PADRZ2.CHKNN,CRQ MYF RNM SAN SDM SEE,GYWNN PADRZ HFMNN CHKNN
PADRZ2.DINTY,CRQ MYF RNM SAN SDM SEE,GYWNN PADRZ SXC DINTY
PADRZ2.IKAYE,CRQ MYF RNM SAN SDM SEE,GYWNN PADRZ IKAYE
PADRZ2.MALIT,CRQ MYF RNM SAN SDM SEE,GYWNN PADRZ SXC MALIT
PADRZ2.OROSZ,CRQ MYF RNM SAN SDM SEE,GYWNN PADRZ HFMNN CHKNN RIDDL TWINE OROSZ
PADRZ2.EHF,CRQ MYF RNM SAN SDM SEE,GYWNN PADRZ HFMNN CHKNN RIDDL LANDO EHF
PALAY3.LNY,HNL,PALAY ROSHE LNY
PALAY3.MKK,HNL,PALAY LOKIE MKK
PARDN3.HODJS,BNA,KELLO PARDN HODJS
PARDN3.JJEFF,BNA,KELLO PARDN JJEFF
PARDN3.NAKIY,BNA,KELLO PARDN NAKIY
PAVYL3.ESSBE,ARB DET DTW MTC ONZ OZW PTK TTF VLL YIP,SLVVA PAVYL ESSBE
PAVYL3.MRDOC,ARB DET DTW MTC ONZ OZW PTK TTF VLL YIP,SLVVA PAVYL MRDOC
PEBLE6.SXC,SAN,MELDY PEBLE SXC
PEBLE6.SLI,SAN,MELDY PEBLE SLI
PEECE6.ANKRR,HOU,PEECE VUH ANKRR
PEECE6.KELPP,HOU,PEECE VUH KELPP
PEECE6.MUSYL,HOU,PEECE VUH MUSYL
PENCL2.EMAHH,ATL,PENCL LEDRR EMAHH
